# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9750838571656296,1.8593753869164558,1.0,0.0,0.7753575163932067,-2.3000000000000047,0,0.0,0.0,0.0
 0.9851544704202648,1.8670670827591032,1.0,0.0,0.7521951059075456,-2.3000000000000167,0,0.0,0.0,0.0
 0.9957375380975445,1.87489881295176,1.0,0.0,0.7278540502498024,-2.2999999999999883,0,0.0,0.0,0.0
 1.006888261584961,1.882871922775855,1.0,0.0,0.7022073862287446,-2.299999999999987,0,0.0,0.0,0.0
 1.0186733206116225,1.8909877575128173,1.0,0.0,0.6751017504674229,-2.300000000000017,0,0.0,0.0,0.0
 1.0311745901251146,1.8992476624440746,1.0,0.0,0.6463488305863909,-2.300000000000021,0,0.0,0.0,0.0
 1.0444945734673021,1.9076529828510562,1.0,0.0,0.6157128688993593,-2.3000000000000234,0,0.0,0.0,0.0
 1.0587646358458451,1.916205064015191,1.0,0.0,0.5828917254287105,-2.2999999999999923,0,0.0,0.0,0.0
 1.0741580394890289,1.9249052512179068,1.0,0.0,0.5474868970493878,-2.300000000000003,0,0.0,0.0,0.0
 1.0909117330618658,1.9337548897406331,1.0,0.0,0.5089534018318629,-2.2999999999999945,0,0.0,0.0,0.0
 1.1093653936908352,1.9427553248647973,1.0,0.0,0.46650998238523317,-2.30000000000001,0,0.0,0.0,0.0
 1.1300381430944222,1.95190790187183,1.0,0.0,0.41896265875698324,-2.299999999999993,0,0.0,0.0,0.0
 1.1538001458792588,1.9612139660431573,1.0,0.0,0.3643100523518591,-2.2999999999999945,0,0.0,0.0,0.0
 1.1823408123832257,1.9706748626602102,1.0,0.0,0.2986665193927354,-2.299999999999992,0,0.0,0.0,0.0
 1.2200022750972161,1.980291937004416,1.0,0.0,0.21204515515055775,-2.299999999999993,0,0.0,0.0,0.0
 1.3121958208148499,1.990066534357204,1.0,0.0,0,-2.300000000000002,0,0.0,0.0,0.0
